idiom,decade,rank,token,prob_mean
turn an honest penny,1990,5,manager,0.023309
turn an honest penny,1990,6,corner,0.019779
turn an honest penny,1990,7,##er,0.017013
turn an honest penny,1990,8,",",0.014583
turn an honest penny,1990,9,out,0.014249
turn an honest penny,1990,10,face,0.012964
turn an honest penny,1990,11,farmer,0.009954
turn an honest penny,1990,12,politician,0.007970
turn an honest penny,1990,13,leaf,0.007892
turn an honest penny,1990,14,coat,0.007464
turn an honest penny,1990,15,##ist,0.007035
turn an honest penny,1990,16,minister,0.006838
turn an honest penny,1990,17,eye,0.006381
turn an honest penny,1990,18,negative,0.006364
turn an honest penny,1990,19,candidate,0.005474
uttermost farthing,1800,0,the,0.091657
uttermost farthing,1800,1,",",0.079974
uttermost farthing,1800,2,to,0.031135
uttermost farthing,1800,3,.,0.031001
uttermost farthing,1800,4,a,0.026101
uttermost farthing,1800,5,be,0.018952
uttermost farthing,1800,6,that,0.017106
uttermost farthing,1800,7,in,0.016894
uttermost farthing,1800,8,this,0.016620
uttermost farthing,1800,9,of,0.015295
uttermost farthing,1800,10,i,0.013749
uttermost farthing,1800,11,his,0.012058
uttermost farthing,1800,12,—,0.011640
uttermost farthing,1800,13,and,0.010803
uttermost farthing,1800,14,it,0.010679
uttermost farthing,1800,15,no,0.010404
uttermost farthing,1800,16,have,0.010132
uttermost farthing,1800,17,him,0.009151
uttermost farthing,1800,18,some,0.008905
uttermost farthing,1800,19,;,0.008699
uttermost farthing,1820,0,farthing,0.896459
uttermost farthing,1820,1,",",0.149593
uttermost farthing,1820,2,extent,0.113108
uttermost farthing,1820,3,.,0.108703
uttermost farthing,1820,4,;,0.068503
uttermost farthing,1820,5,in,0.053371
uttermost farthing,1820,6,that,0.040311
uttermost farthing,1820,7,was,0.025506
uttermost farthing,1820,8,to,0.022317
uttermost farthing,1820,9,the,0.020648
uttermost farthing,1820,10,degree,0.020207
uttermost farthing,1820,11,a,0.016288
uttermost farthing,1820,12,of,0.014312
uttermost farthing,1820,13,limit,0.012812
uttermost farthing,1820,14,?,0.011236
uttermost farthing,1820,15,amount,0.010964
uttermost farthing,1820,16,limits,0.008740
uttermost farthing,1820,17,:,0.007479
uttermost farthing,1820,18,as,0.006217
uttermost farthing,1820,19,and,0.005348
uttermost farthing,1830,0,farthing,0.606198
uttermost farthing,1830,1,",",0.171496
uttermost farthing,1830,2,the,0.094606
uttermost farthing,1830,3,extent,0.094403
uttermost farthing,1830,4,?,0.053581
uttermost farthing,1830,5,.,0.052681
uttermost farthing,1830,6,amount,0.046807
uttermost farthing,1830,7,his,0.042762
uttermost farthing,1830,8,degree,0.033250
uttermost farthing,1830,9,this,0.029714
uttermost farthing,1830,10,a,0.028044
uttermost farthing,1830,11,in,0.025242
uttermost farthing,1830,12,that,0.025161
uttermost farthing,1830,13,to,0.024270
uttermost farthing,1830,14,my,0.023813
uttermost farthing,1830,15,sum,0.023786
uttermost farthing,1830,16,;,0.022683
uttermost farthing,1830,17,interest,0.019297
uttermost farthing,1830,18,i,0.018097
uttermost farthing,1830,19,money,0.017699
uttermost farthing,1840,0,farthing,0.623234
uttermost farthing,1840,1,shilling,0.367492
uttermost farthing,1840,2,penny,0.082468
uttermost farthing,1840,3,pound,0.057742
uttermost farthing,1840,4,extent,0.021038
uttermost farthing,1840,5,bit,0.018497
uttermost farthing,1840,6,rag,0.007713
uttermost farthing,1840,7,thing,0.004280
uttermost farthing,1840,8,pin,0.003959
uttermost farthing,1840,9,stone,0.003924
uttermost farthing,1840,10,man,0.003721
uttermost farthing,1840,11,inch,0.003715
uttermost farthing,1840,12,limit,0.002416
uttermost farthing,1840,13,degree,0.002268
uttermost farthing,1840,14,piece,0.002107
uttermost farthing,1840,15,nail,0.001790
uttermost farthing,1840,16,article,0.001789
uttermost farthing,1840,17,vote,0.001757
uttermost farthing,1840,18,ounce,0.001729
uttermost farthing,1840,19,acre,0.001697
uttermost farthing,1850,0,farthing,0.671525
uttermost farthing,1850,1,extent,0.191954
uttermost farthing,1850,2,capacity,0.031224
uttermost farthing,1850,3,exertions,0.010556
uttermost farthing,1850,4,power,0.010279
uttermost farthing,1850,5,ability,0.009561
uttermost farthing,1850,6,limit,0.007989
uttermost farthing,1850,7,abilities,0.006816
uttermost farthing,1850,8,limits,0.005237
uttermost farthing,1850,9,resources,0.004970
uttermost farthing,1850,10,degree,0.004801
uttermost farthing,1850,11,value,0.004515
uttermost farthing,1850,12,powers,0.004505
uttermost farthing,1850,13,utmost,0.004081
uttermost farthing,1850,14,amount,0.003896
uttermost farthing,1850,15,##most,0.003287
uttermost farthing,1850,16,credit,0.003081
uttermost farthing,1850,17,efforts,0.002774
uttermost farthing,1850,18,knowledge,0.002414
uttermost farthing,1850,19,peril,0.002083
uttermost farthing,1860,0,farthing,0.830870
uttermost farthing,1860,1,amount,0.082289
uttermost farthing,1860,2,limit,0.019128
uttermost farthing,1860,3,sum,0.016043
uttermost farthing,1860,4,quantum,0.015349
uttermost farthing,1860,5,measure,0.012599
uttermost farthing,1860,6,degree,0.009604
uttermost farthing,1860,7,point,0.009381
uttermost farthing,1860,8,limits,0.008254
uttermost farthing,1860,9,amounts,0.006976
uttermost farthing,1860,10,extent,0.006635
uttermost farthing,1860,11,bit,0.006559
uttermost farthing,1860,12,particle,0.005669
uttermost farthing,1860,13,part,0.005578
uttermost farthing,1860,14,species,0.005273
uttermost farthing,1860,15,penny,0.003857
uttermost farthing,1860,16,portion,0.003256
uttermost farthing,1860,17,quantity,0.003236
uttermost farthing,1860,18,sums,0.002872
uttermost farthing,1860,19,debt,0.002697
uttermost farthing,1870,0,shillings,0.997962
uttermost farthing,1870,1,farthing,0.942786
uttermost farthing,1870,2,to,0.106252
uttermost farthing,1870,3,the,0.086038
uttermost farthing,1870,4,of,0.074825
uttermost farthing,1870,5,",",0.052921
uttermost farthing,1870,6,and,0.046544
uttermost farthing,1870,7,a,0.044158
uttermost farthing,1870,8,in,0.043272
uttermost farthing,1870,9,that,0.031484
uttermost farthing,1870,10,i,0.026760
uttermost farthing,1870,11,by,0.018922
uttermost farthing,1870,12,with,0.017352
uttermost farthing,1870,13,from,0.015311
uttermost farthing,1870,14,on,0.015308
uttermost farthing,1870,15,extent,0.013862
uttermost farthing,1870,16,which,0.012325
uttermost farthing,1870,17,-,0.011621
uttermost farthing,1870,18,will,0.011603
uttermost farthing,1870,19,upon,0.010301
uttermost farthing,1880,0,farthing,0.809827
uttermost farthing,1880,1,we,0.084474
uttermost farthing,1880,2,",",0.078665
uttermost farthing,1880,3,attention,0.076983
uttermost farthing,1880,4,amount,0.076035
uttermost farthing,1880,5,to,0.073150
uttermost farthing,1880,6,the,0.072750
uttermost farthing,1880,7,a,0.046858
uttermost farthing,1880,8,she,0.037343
uttermost farthing,1880,9,is,0.034932
uttermost farthing,1880,10,rent,0.033987
uttermost farthing,1880,11,an,0.031884
uttermost farthing,1880,12,will,0.028958
uttermost farthing,1880,13,england,0.025694
uttermost farthing,1880,14,her,0.024852
uttermost farthing,1880,15,herself,0.023270
uttermost farthing,1880,16,and,0.022615
uttermost farthing,1880,17,.,0.021651
uttermost farthing,1880,18,that,0.020205
uttermost farthing,1880,19,his,0.019852
uttermost farthing,1890,0,farthing,0.685513
uttermost farthing,1890,1,.,0.255684
uttermost farthing,1890,2,?,0.131993
uttermost farthing,1890,3,"""",0.102999
uttermost farthing,1890,4,limit,0.101679
uttermost farthing,1890,5,in,0.039609
uttermost farthing,1890,6,",",0.039253
uttermost farthing,1890,7,to,0.038820
uttermost farthing,1890,8,a,0.029148
uttermost farthing,1890,9,the,0.025874
uttermost farthing,1890,10,extent,0.021550
uttermost farthing,1890,11,contribution,0.020737
uttermost farthing,1890,12,of,0.019549
uttermost farthing,1890,13,valuation,0.017778
uttermost farthing,1890,14,you,0.015859
uttermost farthing,1890,15,will,0.014987
uttermost farthing,1890,16,have,0.014529
uttermost farthing,1890,17,penny,0.014150
uttermost farthing,1890,18,minimum,0.013395
uttermost farthing,1890,19,amount,0.012624
uttermost farthing,1900,0,farthing,0.824630
uttermost farthing,1900,1,demands,0.091455
uttermost farthing,1900,2,to,0.077174
uttermost farthing,1900,3,",",0.072597
uttermost farthing,1900,4,the,0.057941
uttermost farthing,1900,5,shilling,0.054211
uttermost farthing,1900,6,penny,0.046055
uttermost farthing,1900,7,.,0.044393
uttermost farthing,1900,8,in,0.042181
uttermost farthing,1900,9,negotiations,0.031869
uttermost farthing,1900,10,is,0.029739
uttermost farthing,1900,11,not,0.028162
uttermost farthing,1900,12,of,0.025453
uttermost farthing,1900,13,and,0.024235
uttermost farthing,1900,14,a,0.024096
uttermost farthing,1900,15,agreement,0.023039
uttermost farthing,1900,16,by,0.022685
uttermost farthing,1900,17,that,0.020544
uttermost farthing,1900,18,advantage,0.019723
uttermost farthing,1900,19,from,0.019177
uttermost farthing,1910,0,farthing,0.596854
uttermost farthing,1910,1,",",0.200591
uttermost farthing,1910,2,minimum,0.103934
uttermost farthing,1910,3,"""",0.095867
uttermost farthing,1910,4,it,0.081716
uttermost farthing,1910,5,them,0.079345
uttermost farthing,1910,6,exclude,0.053103
uttermost farthing,1910,7,amount,0.052145
uttermost farthing,1910,8,the,0.048578
uttermost farthing,1910,9,in,0.043840
uttermost farthing,1910,10,against,0.043438
uttermost farthing,1910,11,condemnation,0.042246
uttermost farthing,1910,12,part,0.042037
uttermost farthing,1910,13,penalty,0.040992
uttermost farthing,1910,14,to,0.040891
uttermost farthing,1910,15,than,0.040132
uttermost farthing,1910,16,on,0.040098
uttermost farthing,1910,17,point,0.038552
uttermost farthing,1910,18,deny,0.036461
uttermost farthing,1910,19,standard,0.032029
uttermost farthing,1920,0,farthing,0.721829
uttermost farthing,1920,1,exists,0.106838
uttermost farthing,1920,2,extent,0.099074
uttermost farthing,1920,3,is,0.091278
uttermost farthing,1920,4,",",0.087596
uttermost farthing,1920,5,limit,0.065668
uttermost farthing,1920,6,a,0.053090
uttermost farthing,1920,7,the,0.048103
uttermost farthing,1920,8,limits,0.035373
uttermost farthing,1920,9,penalty,0.035285
uttermost farthing,1920,10,clause,0.034565
uttermost farthing,1920,11,to,0.033993
uttermost farthing,1920,12,.,0.033627
uttermost farthing,1920,13,bill,0.028573
uttermost farthing,1920,14,i,0.028256
uttermost farthing,1920,15,carried,0.027451
uttermost farthing,1920,16,done,0.026073
uttermost farthing,1920,17,-,0.024362
uttermost farthing,1920,18,itself,0.024272
uttermost farthing,1920,19,amount,0.023626
uttermost farthing,1930,0,farthing,0.671311
uttermost farthing,1930,1,",",0.147169
uttermost farthing,1930,2,out,0.145828
uttermost farthing,1930,3,peril,0.142455
uttermost farthing,1930,4,.,0.135897
uttermost farthing,1930,5,degree,0.127778
uttermost farthing,1930,6,extent,0.069711
uttermost farthing,1930,7,loss,0.067165
uttermost farthing,1930,8,amount,0.050793
uttermost farthing,1930,9,the,0.041651
uttermost farthing,1930,10,rid,0.032770
uttermost farthing,1930,11,danger,0.027216
uttermost farthing,1930,12,sacrifices,0.026647
uttermost farthing,1930,13,to,0.026338
uttermost farthing,1930,14,reparation,0.025892
uttermost farthing,1930,15,that,0.025715
uttermost farthing,1930,16,hazard,0.025621
uttermost farthing,1930,17,contribution,0.022595
uttermost farthing,1930,18,limits,0.021384
uttermost farthing,1930,19,end,0.020565
uttermost farthing,1940,0,farthing,0.378813
uttermost farthing,1940,1,extent,0.270744
uttermost farthing,1940,2,sacrifice,0.196855
uttermost farthing,1940,3,",",0.152680
uttermost farthing,1940,4,limit,0.118957
uttermost farthing,1940,5,sacrifices,0.090023
uttermost farthing,1940,6,limits,0.089571
uttermost farthing,1940,7,to,0.050486
uttermost farthing,1940,8,.,0.050209
uttermost farthing,1940,9,that,0.042369
uttermost farthing,1940,10,peril,0.037586
uttermost farthing,1940,11,the,0.034156
uttermost farthing,1940,12,assistance,0.031376
uttermost farthing,1940,13,minimum,0.030117
uttermost farthing,1940,14,loss,0.026617
uttermost farthing,1940,15,they,0.024934
uttermost farthing,1940,16,arrears,0.021400
uttermost farthing,1940,17,##most,0.020456
uttermost farthing,1940,18,it,0.017673
uttermost farthing,1940,19,amount,0.017463
uttermost farthing,1950,0,farthing,0.825348
uttermost farthing,1950,1,amount,0.093798
uttermost farthing,1950,2,penny,0.045828
uttermost farthing,1950,3,sum,0.008413
uttermost farthing,1950,4,limit,0.006863
uttermost farthing,1950,5,injustice,0.006769
uttermost farthing,1950,6,proportion,0.006619
uttermost farthing,1950,7,relief,0.004947
uttermost farthing,1950,8,bit,0.004308
uttermost farthing,1950,9,money,0.004109
uttermost farthing,1950,10,penalty,0.003973
uttermost farthing,1950,11,effort,0.003641
uttermost farthing,1950,12,heart,0.003517
uttermost farthing,1950,13,amounts,0.003266
uttermost farthing,1950,14,justice,0.002650
uttermost farthing,1950,15,portion,0.002627
uttermost farthing,1950,16,benefit,0.002589
uttermost farthing,1950,17,kick,0.002578
uttermost farthing,1950,18,fine,0.002525
uttermost farthing,1950,19,screw,0.002524
uttermost farthing,1960,0,farthing,0.999488
uttermost farthing,1960,1,penny,0.000124
uttermost farthing,1960,2,things,0.000057
uttermost farthing,1960,3,price,0.000047
uttermost farthing,1960,4,damage,0.000042
uttermost farthing,1960,5,debt,0.000024
uttermost farthing,1960,6,penalty,0.000021
uttermost farthing,1960,7,thing,0.000015
uttermost farthing,1960,8,pence,0.000010
uttermost farthing,1960,9,damages,0.000009
uttermost farthing,1960,10,money,0.000006
uttermost farthing,1960,11,thereof,0.000006
uttermost farthing,1960,12,tribute,0.000006
uttermost farthing,1960,13,fine,0.000005
uttermost farthing,1960,14,man,0.000005
uttermost farthing,1960,15,##most,0.000004
uttermost farthing,1960,16,curse,0.000004
uttermost farthing,1960,17,value,0.000004
uttermost farthing,1960,18,peny,0.000004
uttermost farthing,1960,19,demands,0.000003
uttermost farthing,1970,0,farthing,0.481063
uttermost farthing,1970,1,",",0.166744
uttermost farthing,1970,2,of,0.124901
uttermost farthing,1970,3,extent,0.039681
uttermost farthing,1970,4,for,0.024554
uttermost farthing,1970,5,the,0.021856
uttermost farthing,1970,6,amount,0.021812
uttermost farthing,1970,7,all,0.015707
uttermost farthing,1970,8,even,0.011076
uttermost farthing,1970,9,half,0.008046
uttermost farthing,1970,10,—,0.006673
uttermost farthing,1970,11,possible,0.004784
uttermost farthing,1970,12,penny,0.004277
uttermost farthing,1970,13,in,0.003396
uttermost farthing,1970,14,probably,0.003161
uttermost farthing,1970,15,perhaps,0.002388
uttermost farthing,1970,16,value,0.002335
uttermost farthing,1970,17,.,0.001840
uttermost farthing,1970,18,upon,0.001706
uttermost farthing,1970,19,part,0.001685
water under the bridge,1920,0,water,0.527223
water under the bridge,1920,1,sand,0.098288
water under the bridge,1920,2,bridges,0.024498
water under the bridge,1920,3,oil,0.021070
water under the bridge,1920,4,dust,0.018783
water under the bridge,1920,5,waters,0.018489
water under the bridge,1920,6,cork,0.016978
water under the bridge,1920,7,waves,0.015241
water under the bridge,1920,8,cattle,0.014141
water under the bridge,1920,9,corn,0.012062
water under the bridge,1920,10,boats,0.009103
water under the bridge,1920,11,drops,0.008223
water under the bridge,1920,12,ice,0.007255
water under the bridge,1920,13,arches,0.005919
water under the bridge,1920,14,rivers,0.005502
water under the bridge,1920,15,clay,0.005406
water under the bridge,1920,16,butter,0.004835
water under the bridge,1920,17,land,0.004790
water under the bridge,1920,18,mud,0.004415
water under the bridge,1920,19,sands,0.003728
water under the bridge,1960,0,water,0.176883
water under the bridge,1960,1,done,0.123724
water under the bridge,1960,2,sailing,0.121722
water under the bridge,1960,3,passed,0.106368
water under the bridge,1960,4,right,0.102048
water under the bridge,1960,5,impracticable,0.094061
water under the bridge,1960,6,the,0.092578
water under the bridge,1960,7,we,0.085415
water under the bridge,1960,8,administration,0.078507
water under the bridge,1960,9,nonsense,0.077792
water under the bridge,1960,10,importance,0.077207
water under the bridge,1960,11,.,0.075979
water under the bridge,1960,12,not,0.072729
water under the bridge,1960,13,impossible,0.071954
water under the bridge,1960,14,i,0.063933
water under the bridge,1960,15,lying,0.060628
water under the bridge,1960,16,travelling,0.054378
water under the bridge,1960,17,that,0.053988
water under the bridge,1960,18,buried,0.051911
water under the bridge,1960,19,all,0.050255
water under the bridge,1970,0,water,0.468976
water under the bridge,1970,1,money,0.241166
water under the bridge,1970,2,flowing,0.126751
water under the bridge,1970,3,done,0.122683
water under the bridge,1970,4,not,0.107758
